"label","type","count","sum","min","p01","p05","p10","p25","p50","p75","p90","p95","p99","max","average","standardDeviation","coefficientOfVariation","IQR","lowOutliersJSON","highOutliersJSON","lowFarOutliersJSON","highFarOutliersJSON"
"n2p5kRemoveDurations","allOutliersRemoved","2456","1.2031002044677734","0.00019997358322143555","0.000299990177154541","0.0003000199794769287","0.0003999769687652588","0.0004000067710876465","0.0004999935626983643","0.000599980354309082","0.0006000101566314697","0.0006000101566314697","0.0006999969482421875","0.000800013542175293","0.0004898616467702661","0.00009777182287142185","0.1995906875258487","0.00019997358322143555","n/a","n/a","n/a","n/a"
"n2p5kRemoveDurations","allOutliersRecoded","2500","1.2426975965499878","0.00019997358322143555","0.000299990177154541","0.0003000199794769287","0.0003999769687652588","0.0004000067710876465","0.0004999935626983643","0.000599980354309082","0.0006000101566314697","0.0006999969482421875","0.0008999407291412354","0.0008999407291412354","0.0004970790386199951","0.00011089948526850247","0.22310231704073616","0.00019997358322143555","n/a","n/a","n/a","n/a"
"n1kInsertDurations","raw","2500","1.361900269985199","0.00019997358322143555","0.00020000338554382324","0.000299990177154541","0.000299990177154541","0.0003000199794769287","0.0004000067710876465","0.0004999935626983643","0.000500023365020752","0.000599980354309082","0.0006999969482421875","0.3215999901294708","0.0005447601079940796","0.006425028398986966","11.794234388133267","0.00019997358322143555","[]","[0.0007999837398529053,0.0007999837398529053,0.0007999837398529053,0.0007999837398529053,0.000800013542175293,0.000800013542175293,0.000800013542175293,0.0009999871253967285,0.001100003719329834,0.001100003719329834,0.001100003719329834,0.001100003719329834,0.0012000203132629395,0.0012000203132629395,0.0012000203132629395,0.003999978303909302,0.007299989461898804,0.3215999901294708]","[]","[0.001100003719329834,0.001100003719329834,0.001100003719329834,0.001100003719329834,0.0012000203132629395,0.0012000203132629395,0.0012000203132629395,0.003999978303909302,0.007299989461898804,0.3215999901294708]"
"n1kInsertDurations","allOutliersRemoved","2482","1.0144002735614777","0.00019997358322143555","0.00020000338554382324","0.000299990177154541","0.000299990177154541","0.0003000199794769287","0.0004000067710876465","0.0004999935626983643","0.000500023365020752","0.000599980354309082","0.0006000101566314697","0.0007000267505645752","0.00040870276936401194","0.00008820923807548288","0.21582735593582225","0.00019997358322143555","n/a","n/a","n/a","n/a"
"n1kInsertDurations","allOutliersRecoded","2500","1.028799444437027","0.00019997358322143555","0.00020000338554382324","0.000299990177154541","0.000299990177154541","0.0003000199794769287","0.0004000067710876465","0.0004999935626983643","0.000500023365020752","0.000599980354309082","0.0006999969482421875","0.0007999539375305176","0.0004115197777748108","0.00009390990211485124","0.22820264586709613","0.00019997358322143555","n/a","n/a","n/a","n/a"
"n1kRemoveDurations","raw","2500","0.9773993790149689","0.00019997358322143555","0.00020000338554382324","0.000299990177154541","0.000299990177154541","0.000299990177154541","0.0003999769687652588","0.0004000067710876465","0.0004999935626983643","0.0004999935626983643","0.000599980354309082","0.046999990940093994","0.00039095975160598754","0.0009738613596800224","2.490950425662967","0.00010001659393310547","[]","[0.000599980354309082,0.000599980354309082,0.000599980354309082,0.000599980354309082,0.000599980354309082,0.000599980354309082,0.000599980354309082,0.0006000101566314697,0.0006000101566314697,0.0006000101566314697,0.0006000101566314697,0.0006000101566314697,0.0006000101566314697,0.0006000101566314697,0.0006000101566314697,0.0006000101566314697,0.0006000101566314697,0.0006000101566314697,0.0006000101566314697,0.0006000101566314697,0.0006999969482421875,0.0006999969482421875,0.000800013542175293,0.001100003719329834,0.0017000138759613037,0.013799995183944702,0.046999990940093994]","[]","[0.000800013542175293,0.001100003719329834,0.0017000138759613037,0.013799995183944702,0.046999990940093994]"
"n1kRemoveDurations","allOutliersRemoved","2473","0.8995993733406067","0.00019997358322143555","0.00020000338554382324","0.000299990177154541","0.000299990177154541","0.000299990177154541","0.0003999769687652588","0.0004000067710876465","0.0004999935626983643","0.0004999935626983643","0.000500023365020752","0.000500023365020752","0.0003637684485809166","0.00007397703055597028","0.20336296576726018","0.00010001659393310547","n/a","n/a","n/a","n/a"
"n1kRemoveDurations","allOutliersRecoded","2500","0.9144502282142639","0.00019997358322143555","0.00020000338554382324","0.000299990177154541","0.000299990177154541","0.000299990177154541","0.0003999769687652588","0.0004000067710876465","0.0004999935626983643","0.0004999935626983643","0.0005500316619873047","0.0005500316619873047","0.00036578009128570557","0.00007605356853289486","0.20792156365199907","0.00010001659393310547","n/a","n/a","n/a","n/a"
"n2p5kInsertDurations","raw","2500","1.718199372291565","0.00020000338554382324","0.000299990177154541","0.0003000199794769287","0.0003999769687652588","0.0004000067710876465","0.0004999935626983643","0.0006000101566314697","0.0006999969482421875","0.0006999969482421875","0.0011999905109405518","0.1257999837398529","0.0006872797489166259","0.003818080435365035","5.555351283641863","0.00020000338554382324","[]","[0.0009999871253967285,0.0009999871253967285,0.0009999871253967285,0.0009999871253967285,0.0009999871253967285,0.0010000169277191162,0.0010000169277191162,0.0010000169277191162,0.0010000169277191162,0.0010000169277191162,0.0010000169277191162,0.0010999739170074463,0.001100003719329834,0.001100003719329834,0.001100003719329834,0.001100003719329834,0.001100003719329834,0.0011999905109405518,0.0011999905109405518,0.0011999905109405518,0.0011999905109405518,0.0012000203132629395,0.0012999773025512695,0.0012999773025512695,0.0013000071048736572,0.0013000071048736572,0.001399993896484375,0.0017999708652496338,0.0018999874591827393,0.001900017261505127,0.00210002064704895,0.0022999942302703857,0.002400010824203491,0.0027000010013580322,0.0054000020027160645,0.006400018930435181,0.026699990034103394,0.032199978828430176,0.033699989318847656,0.03870001435279846,0.041099995374679565,0.12219998240470886,0.1257999837398529]","[]","[0.0012999773025512695,0.0012999773025512695,0.0013000071048736572,0.0013000071048736572,0.001399993896484375,0.0017999708652496338,0.0018999874591827393,0.001900017261505127,0.00210002064704895,0.0022999942302703857,0.002400010824203491,0.0027000010013580322,0.0054000020027160645,0.006400018930435181,0.026699990034103394,0.032199978828430176,0.033699989318847656,0.03870001435279846,0.041099995374679565,0.12219998240470886,0.1257999837398529]"
"n2p5kInsertDurations","allOutliersRemoved","2457","1.24069944024086","0.00020000338554382324","0.000299990177154541","0.0003000199794769287","0.0003999769687652588","0.0004000067710876465","0.0004999935626983643","0.000599980354309082","0.0006000101566314697","0.0006999969482421875","0.000800013542175293","0.0009000003337860107","0.0005049651771432071","0.000111268287020512","0.22034843600503673","0.00019997358322143555","n/a","n/a","n/a","n/a"
