"label","type","count","sum","min","p01","p05","p10","p25","p50","p75","p90","p95","p99","max","average","standardDeviation","coefficientOfVariation","IQR","lowOutliersJSON","highOutliersJSON","lowFarOutliersJSON","highFarOutliersJSON"
"n1kInsertDurations","raw","2500","3.5447000861167908","0.000299990177154541","0.000500023365020752","0.0006999969482421875","0.0006999969482421875","0.0009000003337860107","0.0011999905109405518","0.0014999806880950928","0.0020000040531158447","0.0023999810218811035","0.004798021316528277","0.08119997382164001","0.0014178800344467164","0.002362526246257583","1.6662384608437522","0.000599980354309082","[]","[0.0023999810218811035,0.0023999810218811035,0.0023999810218811035,0.0023999810218811035,0.0023999810218811035,0.0023999810218811035,0.002400010824203491,0.002400010824203491,0.002400010824203491,0.002400010824203491,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.0025999844074249268,0.0025999844074249268,0.0025999844074249268,0.0025999844074249268,0.0025999844074249268,0.0025999844074249268,0.0025999844074249268,0.0025999844074249268,0.0025999844074249268,0.0025999844074249268,0.0025999844074249268,0.0026000142097473145,0.0026000142097473145,0.0026000142097473145,0.0026000142097473145,0.0026000142097473145,0.0026000142097473145,0.0026000142097473145,0.0026000142097473145,0.0027000010013580322,0.0027000010013580322,0.0027000010013580322,0.00279998779296875,0.00279998779296875,0.00279998779296875,0.0028000175952911377,0.0028000175952911377,0.0028999745845794678,0.0029000043869018555,0.0029000043869018555,0.0029000043869018555,0.0029000043869018555,0.0029999911785125732,0.0029999911785125732,0.0029999911785125732,0.0029999911785125732,0.003000020980834961,0.003000020980834961,0.003000020980834961,0.003000020980834961,0.0031000077724456787,0.0031000077724456787,0.0031000077724456787,0.0031999945640563965,0.003200024366378784,0.0032999813556671143,0.0032999813556671143,0.003300011157989502,0.0033999979496002197,0.0034999847412109375,0.003500014543533325,0.003500014543533325,0.003500014543533325,0.003500014543533325,0.003500014543533325,0.003600001335144043,0.003800004720687866,0.003800004720687866,0.003899991512298584,0.0039000213146209717,0.0039000213146209717,0.0040000081062316895,0.0040000081062316895,0.0040000081062316895,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004100024700164795,0.004100024700164795,0.004199981689453125,0.004200011491775513,0.004200011491775513,0.0042999982833862305,0.0042999982833862305,0.0042999982833862305,0.004399985074996948,0.004499971866607666,0.004500001668930054,0.004500001668930054,0.004500001668930054,0.0045999884605407715,0.004800021648406982,0.004999995231628418,0.0051000118255615234,0.005199998617172241,0.0054000020027160645,0.005499988794326782,0.005600005388259888,0.005900025367736816,0.006000012159347534,0.00619998574256897,0.006599992513656616,0.006900012493133545,0.006999999284744263,0.009000003337860107,0.010300010442733765,0.011500000953674316,0.014500021934509277,0.01510000228881836,0.020799994468688965,0.020799994468688965,0.023599982261657715,0.02610000967979431,0.02860000729560852,0.05879998207092285,0.08119997382164001]","[]","[0.0032999813556671143,0.0032999813556671143,0.003300011157989502,0.0033999979496002197,0.0034999847412109375,0.003500014543533325,0.003500014543533325,0.003500014543533325,0.003500014543533325,0.003500014543533325,0.003600001335144043,0.003800004720687866,0.003800004720687866,0.003899991512298584,0.0039000213146209717,0.0039000213146209717,0.0040000081062316895,0.0040000081062316895,0.0040000081062316895,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004100024700164795,0.004100024700164795,0.004199981689453125,0.004200011491775513,0.004200011491775513,0.0042999982833862305,0.0042999982833862305,0.0042999982833862305,0.004399985074996948,0.004499971866607666,0.004500001668930054,0.004500001668930054,0.004500001668930054,0.0045999884605407715,0.004800021648406982,0.004999995231628418,0.0051000118255615234,0.005199998617172241,0.0054000020027160645,0.005499988794326782,0.005600005388259888,0.005900025367736816,0.006000012159347534,0.00619998574256897,0.006599992513656616,0.006900012493133545,0.006999999284744263,0.009000003337860107,0.010300010442733765,0.011500000953674316,0.014500021934509277,0.01510000228881836,0.020799994468688965,0.020799994468688965,0.023599982261657715,0.02610000967979431,0.02860000729560852,0.05879998207092285,0.08119997382164001]"
"n1kInsertDurations","allOutliersRemoved","2373","2.828200042247772","0.000299990177154541","0.000500023365020752","0.0006999969482421875","0.0006999969482421875","0.0009000003337860107","0.001100003719329834","0.001399993896484375","0.0018000006675720215","0.0020000040531158447","0.0022999942302703857","0.0023000240325927734","0.00119182471228309","0.0004006743724829623","0.3361856557877712","0.0004999935626983643","n/a","n/a","n/a","n/a"
"n1kInsertDurations","allOutliersRecoded","2500","3.132993847131729","0.000299990177154541","0.000500023365020752","0.0006999969482421875","0.0006999969482421875","0.0009000003337860107","0.0011999905109405518","0.0014999806880950928","0.0020000040531158447","0.002399951219558716","0.002399951219558716","0.002399951219558716","0.0012531975388526916","0.0004719788532637806","0.37661967776914046","0.000599980354309082","n/a","n/a","n/a","n/a"
"n1kRemoveDurations","raw","2500","3.9594002664089203","0.000299990177154541","0.0004000067710876465","0.0004999935626983643","0.000500023365020752","0.0006000101566314697","0.0012000203132629395","0.0017000138759613037","0.0021999776363372803","0.0025949850678443727","0.005898995697498299","0.34139999747276306","0.0015837601065635681","0.007221192728855108","4.559524323745976","0.001100003719329834","[]","[0.0033999979496002197,0.0034999847412109375,0.003600001335144043,0.003800004720687866,0.003800004720687866,0.003899991512298584,0.003999978303909302,0.0040000081062316895,0.0040000081062316895,0.0040000081062316895,0.004099994897842407,0.004099994897842407,0.004199981689453125,0.0042999982833862305,0.004400014877319336,0.004400014877319336,0.004500001668930054,0.004500001668930054,0.0045999884605407715,0.004600018262863159,0.004799991846084595,0.004800021648406982,0.0049000084400177,0.0049000084400177,0.005300015211105347,0.0054000020027160645,0.005600005388259888,0.0056999921798706055,0.005800008773803711,0.005899995565414429,0.006700009107589722,0.0067999958992004395,0.006900012493133545,0.0070999860763549805,0.007400006055831909,0.007600009441375732,0.008100003004074097,0.008599996566772461,0.00890001654624939,0.009999990463256836,0.01840001344680786,0.018900007009506226,0.022300004959106445,0.026300013065338135,0.028499990701675415,0.028499990701675415,0.02899998426437378,0.029399991035461426,0.030500024557113647,0.03450000286102295,0.04300001263618469,0.04530000686645508,0.05399999022483826,0.34139999747276306]","[]","[0.005300015211105347,0.0054000020027160645,0.005600005388259888,0.0056999921798706055,0.005800008773803711,0.005899995565414429,0.006700009107589722,0.0067999958992004395,0.006900012493133545,0.0070999860763549805,0.007400006055831909,0.007600009441375732,0.008100003004074097,0.008599996566772461,0.00890001654624939,0.009999990463256836,0.01840001344680786,0.018900007009506226,0.022300004959106445,0.026300013065338135,0.028499990701675415,0.028499990701675415,0.02899998426437378,0.029399991035461426,0.030500024557113647,0.03450000286102295,0.04300001263618469,0.04530000686645508,0.05399999022483826,0.34139999747276306]"
"n1kRemoveDurations","allOutliersRemoved","2446","2.996500164270401","0.000299990177154541","0.0004000067710876465","0.0004999935626983643","0.0004999935626983643","0.0006000101566314697","0.0011999905109405518","0.0017000138759613037","0.0020999908447265625","0.0022999942302703857","0.002952997386455556","0.003300011157989502","0.001225061391770401","0.0006449672832543015","0.5264775198916564","0.001100003719329834","n/a","n/a","n/a","n/a"
"n1kRemoveDurations","allOutliersRecoded","2500","3.177401214838028","0.000299990177154541","0.0004000067710876465","0.0004999935626983643","0.000500023365020752","0.0006000101566314697","0.0012000203132629395","0.0017000138759613037","0.0021999776363372803","0.0025949850678443727","0.0033500194549560547","0.0033500194549560547","0.0012709604859352111","0.0007088190823178997","0.5577034771433742","0.001100003719329834","n/a","n/a","n/a","n/a"
"n2p5kInsertDurations","raw","2500","5.186300367116928","0.0004999935626983643","0.001100003719329834","0.0012050181627273572","0.001399993896484375","0.0015999972820281982","0.0018999874591827393","0.002200007438659668","0.0027000010013580322","0.0033000096678733825","0.005199998617172241","0.07649999856948853","0.002074520146846771","0.002216338171238022","1.0683618448376178","0.0006000101566314697","[0.0004999935626983643,0.0004999935626983643]","[0.0031999945640563965,0.0031999945640563965,0.0031999945640563965,0.0031999945640563965,0.0031999945640563965,0.0031999945640563965,0.0031999945640563965,0.003200024366378784,0.0032999813556671143,0.0032999813556671143,0.0032999813556671143,0.0032999813556671143,0.0032999813556671143,0.0032999813556671143,0.003300011157989502,0.003300011157989502,0.003300011157989502,0.003300011157989502,0.003300011157989502,0.003300011157989502,0.003300011157989502,0.0033999979496002197,0.0033999979496002197,0.0033999979496002197,0.0033999979496002197,0.0033999979496002197,0.0033999979496002197,0.0033999979496002197,0.0033999979496002197,0.0033999979496002197,0.0034999847412109375,0.0034999847412109375,0.0034999847412109375,0.0034999847412109375,0.0034999847412109375,0.0034999847412109375,0.0034999847412109375,0.003500014543533325,0.003500014543533325,0.003500014543533325,0.003500014543533325,0.003600001335144043,0.003600001335144043,0.003600001335144043,0.003600001335144043,0.003600001335144043,0.003600001335144043,0.003600001335144043,0.003600001335144043,0.0036999881267547607,0.0036999881267547607,0.0036999881267547607,0.0037000179290771484,0.0037000179290771484,0.0037000179290771484,0.0037000179290771484,0.003800004720687866,0.003800004720687866,0.003800004720687866,0.003800004720687866,0.003800004720687866,0.003899991512298584,0.003899991512298584,0.003899991512298584,0.0039000213146209717,0.0040000081062316895,0.0040000081062316895,0.0040000081062316895,0.0040000081062316895,0.0040000081062316895,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004100024700164795,0.004100024700164795,0.004200011491775513,0.004200011491775513,0.0042999982833862305,0.0042999982833862305,0.0042999982833862305,0.004399985074996948,0.004399985074996948,0.004400014877319336,0.004400014877319336,0.004400014877319336,0.004400014877319336,0.004400014877319336,0.004500001668930054,0.004500001668930054,0.004500001668930054,0.0045999884605407715,0.0045999884605407715,0.0045999884605407715,0.004600018262863159,0.004700005054473877,0.004700005054473877,0.004799991846084595,0.004799991846084595,0.0049000084400177,0.004999995231628418,0.005000025033950806,0.005099982023239136,0.0051000118255615234,0.005199998617172241,0.005199998617172241,0.005199998617172241,0.005200028419494629,0.005299985408782959,0.005300015211105347,0.0054000020027160645,0.00550001859664917,0.005600005388259888,0.00619998574256897,0.0062999725341796875,0.006399989128112793,0.006399989128112793,0.0065000057220458984,0.006599992513656616,0.006700009107589722,0.006700009107589722,0.006900012493133545,0.006900012493133545,0.006999999284744263,0.007499992847442627,0.010399997234344482,0.011799991130828857,0.014200001955032349,0.020500004291534424,0.07170000672340393,0.07649999856948853]","[]","[0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004099994897842407,0.004100024700164795,0.004100024700164795,0.004200011491775513,0.004200011491775513,0.0042999982833862305,0.0042999982833862305,0.0042999982833862305,0.004399985074996948,0.004399985074996948,0.004400014877319336,0.004400014877319336,0.004400014877319336,0.004400014877319336,0.004400014877319336,0.004500001668930054,0.004500001668930054,0.004500001668930054,0.0045999884605407715,0.0045999884605407715,0.0045999884605407715,0.004600018262863159,0.004700005054473877,0.004700005054473877,0.004799991846084595,0.004799991846084595,0.0049000084400177,0.004999995231628418,0.005000025033950806,0.005099982023239136,0.0051000118255615234,0.005199998617172241,0.005199998617172241,0.005199998617172241,0.005200028419494629,0.005299985408782959,0.005300015211105347,0.0054000020027160645,0.00550001859664917,0.005600005388259888,0.00619998574256897,0.0062999725341796875,0.006399989128112793,0.006399989128112793,0.0065000057220458984,0.006599992513656616,0.006700009107589722,0.006700009107589722,0.006900012493133545,0.006900012493133545,0.006999999284744263,0.007499992847442627,0.010399997234344482,0.011799991130828857,0.014200001955032349,0.020500004291534424,0.07170000672340393,0.07649999856948853]"
"n2p5kInsertDurations","allOutliersRemoved","2359","4.419800311326981","0.0006999969482421875","0.001100003719329834","0.0012000203132629395","0.001399993896484375","0.0015999972820281982","0.0018000006675720215","0.00210002064704895","0.002400010824203491","0.0027000010013580322","0.0029999911785125732","0.0031000077724456787","0.001873590636425172","0.00041501284081168924","0.22150667960400225","0.000500023365020752","n/a","n/a","n/a","n/a"
"n2p5kInsertDurations","allOutliersRecoded","2500","4.851703450083733","0.0004999935626983643","0.001100003719329834","0.0012050181627273572","0.001399993896484375","0.0015999972820281982","0.0018999874591827393","0.002200007438659668","0.0027000010013580322","0.0031000226736068726","0.0031000226736068726","0.0031000226736068726","0.001940681380033493","0.0004931123100365277","0.25409235906000055","0.0006000101566314697","n/a","n/a","n/a","n/a"
"n2p5kRemoveDurations","raw","2500","3.2036009430885315","0.0003000199794769287","0.0004999935626983643","0.000599980354309082","0.0006000101566314697","0.000800013542175293","0.0011999905109405518","0.0014000236988067627","0.001699984073638916","0.0018999874591827393","0.0032990109920501493","0.08560001850128174","0.0012814403772354126","0.0022998764538908444","1.7947588469567441","0.0006000101566314697","[]","[0.0023999810218811035,0.002400010824203491,0.002400010824203491,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.002499997615814209,0.0025000274181365967,0.0025999844074249268,0.0025999844074249268,0.0026000142097473145,0.0026000142097473145,0.0027000010013580322,0.0027000010013580322,0.0027000010013580322,0.00279998779296875,0.00279998779296875,0.00279998779296875,0.00279998779296875,0.0028000175952911377,0.0028000175952911377,0.0028999745845794678,0.0029000043869018555,0.0029999911785125732,0.0029999911785125732,0.003000020980834961,0.0031000077724456787,0.0031000077724456787,0.0031000077724456787,0.0031000077724456787,0.0031000077724456787,0.0031999945640563965,0.0031999945640563965,0.003300011157989502,0.0033999979496002197,0.0033999979496002197,0.0033999979496002197,0.0034999847412109375,0.003600001335144043,0.003600001335144043,0.003600001335144043,0.0036999881267547607,0.0037000179290771484,0.0042999982833862305,0.0042999982833862305,0.004500001668930054,0.004999995231628418,0.0051000118255615234,0.005299985408782959,0.005499988794326782,0.005499988794326782,0.006099998950958252,0.006599992513656616,0.006800025701522827,0.022599995136260986,0.046399980783462524,0.055299997329711914,0.08560001850128174]","[]","[0.003300011157989502,0.0033999979496002197,0.0033999979496002197,0.0033999979496002197,0.0034999847412109375,0.003600001335144043,0.003600001335144043,0.003600001335144043,0.0036999881267547607,0.0037000179290771484,0.0042999982833862305,0.0042999982833862305,0.004500001668930054,0.004999995231628418,0.0051000118255615234,0.005299985408782959,0.005499988794326782,0.005499988794326782,0.006099998950958252,0.006599992513656616,0.006800025701522827,0.022599995136260986,0.046399980783462524,0.055299997329711914,0.08560001850128174]"
